Site ID,TURF,C,G,S,Z,MA,OL,SEAG,DCA,CA,DC,SPR,U,TWS,points
KL-P6,25,5,0,0,0,15,0,0,0,0,0,55,0,0,20
KL-P6,0,0,0,0,0,42.10526316,0,0,5.263157895,0,0,52.63157895,0,5.263157895,19
KL-P6,0,0,0,0,0,55,0,0,10,0,0,35,0,0,20
KL-P6,5,20,0,5,0,45,0,0,0,0,0,25,0,0,20
KL-P6,20,15,5,0,0,30,0,0,0,0,0,30,0,0,20
KL-P6,5,20,30,0,0,0,0,0,0,0,0,45,0,0,20
KL-P6,0,10,0,0,0,0,0,0,0,0,0,90,0,0,20
KL-P6,5.263157895,15.78947368,21.05263158,10.52631579,0,21.05263158,0,0,0,0,0,26.31578947,0,5.263157895,19
KL-P6,15,0,0,0,0,5,0,0,0,0,0,80,0,0,20
KL-P6,0,0,0,0,0,5,0,0,0,0,0,95,0,0,20
KL-P6,0,15,0,0,0,40,0,0,0,0,0,45,0,0,20
KL-P6,0,0,0,10,0,10,0,0,0,0,0,80,0,0,20
KL-P6,5,0,20,0,0,0,0,0,0,0,0,75,0,0,20
KL-P6,15.78947368,5.263157895,0,0,0,42.10526316,0,0,0,0,0,36.84210526,0,5.263157895,19
KL-P6,15,15,10,0,0,0,0,0,0,0,0,60,0,0,20
KL-P6,0,40,5,0,0,50,0,0,0,0,0,5,0,0,20
KL-P6,10,5,0,0,0,35,0,0,0,0,0,50,0,0,20
KL-P6,10,0,0,0,0,10,0,0,5,0,0,75,0,0,20
KL-P6,0,20,0,0,0,25,0,0,0,0,0,55,0,0,20
KL-P6,0,42.10526316,0,0,0,10.52631579,0,0,0,0,0,47.36842105,0,5.263157895,19
KL-P6,0,10,0,0,0,0,0,0,0,0,0,90,0,0,20
KL-P6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,0,25,0,0,0,0,0,5,0,0,70,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,10,0,0,0,0,0,0,0,0,0,90,0,0,20
KL-P6,0,0,0,0,0,0,0,0,5,0,0,95,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,5.263157895,19
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,5,0,10,0,0,0,0,0,0,0,85,0,0,20
KL-P6,0,5.263157895,0,5.263157895,0,0,0,0,0,0,0,89.47368421,0,5.263157895,19
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,0,5,0,0,0,0,0,0,0,0,95,0,0,20
KL-P6,0,0,40,20,0,0,0,0,0,0,0,40,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,35,30,0,0,5,0,0,0,0,0,30,0,0,20
KL-P6,0,5,0,0,0,0,0,0,0,0,0,95,0,0,20
KL-P6,0,25,15,0,0,0,0,0,0,0,0,60,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P7,0,10,15,0,0,0,0,0,0,0,0,75,0,0,20
KL-P7,5,0,10,0,0,0,0,0,0,0,0,85,0,0,20
KL-P7,0,5,25,10,0,0,0,0,0,0,0,60,0,0,20
KL-P7,5,20,10,0,0,0,0,0,0,25,0,40,0,0,20
KL-P7,5,25,10,10,0,0,0,0,0,0,0,50,0,0,20
KL-P7,0,10,10,0,0,0,0,0,0,0,0,80,0,0,20
KL-P7,5,10,20,0,0,5,0,0,0,0,0,60,0,0,20
KL-P7,10.52631579,0,5.263157895,0,0,0,0,0,0,5.263157895,0,78.94736842,0,5.263157895,19
KL-P7,0,25,15,0,0,20,0,0,0,5,0,35,0,0,20
KL-P7,15,20,0,0,0,0,0,0,5,0,0,60,0,0,20
KL-P7,0,0,35,5,0,0,0,0,0,5,0,55,0,0,20
KL-P7,0,0,10,0,0,0,0,0,0,0,0,90,0,0,20
KL-P7,16.66666667,5.555555556,0,0,0,11.11111111,5.555555556,0,0,0,0,61.11111111,0,11.11111111,18
KL-P7,5.263157895,0,15.78947368,0,0,0,0,0,0,0,0,78.94736842,0,5.263157895,19
KL-P7,0,10,0,0,0,0,0,0,0,0,0,90,0,0,20
KL-P7,0,10.52631579,10.52631579,0,0,5.263157895,0,0,0,5.263157895,0,68.42105263,0,5.263157895,19
KL-P7,0,30,0,0,0,5,0,0,0,0,0,65,0,0,20
KL-P7,0,5,15,0,0,5,0,0,0,0,0,75,0,0,20
KL-P7,0,5,15,0,0,0,0,0,0,5,0,75,0,0,20
KL-P7,0,5.263157895,21.05263158,5.263157895,0,0,0,0,0,5.263157895,0,63.15789474,0,5.263157895,19
KL-P7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P7,0,0,10.52631579,5.263157895,0,0,0,0,0,0,0,84.21052632,0,5.263157895,19
KL-P7,15,0,10,0,0,0,0,0,0,5,0,70,0,0,20
KL-P7,5,0,0,0,0,5,0,0,0,5,0,85,0,0,20
KL-P7,0,10,50,0,0,0,0,0,0,0,0,40,0,0,20
KL-P7,5.263157895,0,0,5.263157895,0,0,0,0,0,0,0,89.47368421,0,5.263157895,19
KL-P7,5,0,10,0,0,10,0,0,0,0,0,75,0,0,20
KL-P7,0,10,0,0,0,10,0,0,0,0,0,80,0,0,20
KL-P7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P7,5.263157895,0,0,0,0,15.78947368,0,0,0,0,0,78.94736842,0,5.263157895,19
KL-P7,5,0,30,0,0,20,0,0,0,0,0,45,0,0,20
KL-P7,0,47.36842105,0,0,0,15.78947368,0,0,0,0,0,36.84210526,0,5.263157895,19
KL-P7,0,20,10,0,0,40,0,0,0,0,0,30,0,0,20
KL-P7,0,40,45,0,0,0,5,0,0,0,0,10,0,0,20
KL-P7,0,0,50,0,0,10,0,0,0,0,0,40,0,0,20
KL-P7,0,0,5,0,0,80,0,0,0,0,0,15,0,0,20
KL-P7,0,16.66666667,44.44444444,0,0,16.66666667,0,0,0,0,0,22.22222222,0,11.11111111,18
KL-P7,0,5.263157895,15.78947368,10.52631579,0,31.57894737,0,0,0,0,0,36.84210526,0,5.263157895,19
KL-P7,0,0,65,0,0,15,0,0,0,0,0,20,0,0,20
KL-P7,0,0,5.555555556,0,0,38.88888889,0,0,0,0,0,55.55555556,0,11.11111111,18
KL-P7,0,10.52631579,0,0,0,10.52631579,0,0,0,0,0,78.94736842,0,5.263157895,19
KL-P7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P7,30,0,0,0,0,10,0,0,0,0,0,60,0,0,20
KL-P7,5.263157895,0,15.78947368,0,0,0,0,0,0,0,0,78.94736842,0,5.263157895,19
KL-P7,0,5,0,0,0,0,0,0,0,0,0,95,0,0,20
KL-P7,0,31.25,12.5,0,6.25,18.75,0,0,0,0,0,31.25,0,25,16
KL-P7,0,15,5,0,0,25,0,0,5,0,0,50,0,0,20
KL-P7,0,0,36.84210526,0,0,36.84210526,0,0,0,0,0,26.31578947,0,5.263157895,19
KL-P7,0,21.05263158,0,0,0,57.89473684,0,0,0,0,0,21.05263158,0,5.263157895,19
KL-P7,0,5,0,0,0,60,0,0,0,0,0,35,0,0,20
KL-P7,0,15,0,0,0,25,0,0,0,0,0,60,0,0,20
KL-P7,10.52631579,5.263157895,10.52631579,0,0,42.10526316,0,0,0,0,0,31.57894737,0,5.263157895,19
KL-P7,0,0,5.263157895,0,0,63.15789474,0,0,0,0,0,31.57894737,0,5.263157895,19
KL-P7,10,5,5,0,0,10,0,0,0,0,0,70,0,0,20
KL-P7,0,15.78947368,0,15.78947368,0,52.63157895,0,0,0,0,0,15.78947368,0,5.263157895,19
KL-P7,0,0,40,10,0,15,0,0,0,0,0,35,0,0,20
KL-P7,5,0,10,0,0,5,0,0,0,0,0,80,0,0,20
KL-P7,0,6.25,0,6.25,0,0,0,0,0,0,0,87.5,0,25,16
KL-P7,0,5,15,0,0,0,0,0,0,0,0,80,0,0,20
KL-P7,0,26.31578947,5.263157895,0,0,0,0,0,0,0,0,68.42105263,0,5.263157895,19
KL-P7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P7,0,5.882352941,23.52941176,0,0,0,0,0,0,0,0,70.58823529,0,17.64705882,17
KL-P7,0,20,15,0,0,0,0,0,0,0,0,65,0,0,20
KL-P7,0,25,20,0,0,0,0,0,0,0,0,55,0,0,20
KL-P7,0,15,0,0,0,0,0,0,0,0,0,85,0,0,20
KL-P7,0,5,0,0,0,0,0,0,0,0,0,95,0,0,20
KL-P7,0,0,15,0,0,0,0,0,0,0,0,85,0,0,20
KL-P7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P7,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P7,0,0,5.263157895,21.05263158,0,0,0,0,0,0,0,73.68421053,0,5.263157895,19
KL-P7,0,10,0,0,0,0,0,0,0,0,0,90,0,0,20
KL-P7,0,35,0,5,0,0,0,0,0,0,0,60,0,0,20
KL-P7,0,0,47.36842105,5.263157895,0,0,0,0,0,0,0,47.36842105,0,5.263157895,19
KL-P7,0,0,22.22222222,0,0,0,0,0,0,0,0,77.77777778,0,11.11111111,18
KL-P7,0,10,10,15,5,0,0,0,0,0,0,60,0,0,20
KL-P7,0,15,0,5,0,0,0,0,0,0,0,80,0,0,20
KL-P8,0,5.555555556,0,0,0,0,0,0,0,0,0,94.44444444,0,11.11111111,18
KL-P8,0,5,15,5,0,0,0,0,0,0,0,75,0,0,20
KL-P8,0,25,10,0,0,5,0,0,0,0,0,60,0,0,20
KL-P8,10.52631579,0,31.57894737,0,0,0,0,0,0,0,0,57.89473684,0,5.263157895,19
KL-P8,0,5.263157895,10.52631579,0,0,5.263157895,0,0,0,0,0,78.94736842,0,5.263157895,19
KL-P8,0,15.78947368,21.05263158,0,0,5.263157895,0,0,0,0,0,57.89473684,0,5.263157895,19
KL-P8,0,6.25,87.5,0,0,0,0,0,0,0,0,6.25,0,25,16
KL-P8,0,25,15,0,0,30,0,0,0,0,0,30,0,0,20
KL-P8,0,5,15,0,0,10,0,0,0,5,0,65,0,0,20
KL-P8,0,47.36842105,0,0,0,5.263157895,0,0,0,5.263157895,0,42.10526316,0,5.263157895,19
KL-P8,0,0,42.10526316,0,0,0,0,0,0,5.263157895,0,52.63157895,0,5.263157895,19
KL-P8,0,31.57894737,5.263157895,0,0,0,0,0,0,0,0,63.15789474,0,5.263157895,19
KL-P8,0,10.52631579,21.05263158,0,0,0,0,0,0,0,0,68.42105263,0,5.263157895,19
KL-P8,0,35,0,0,0,0,0,0,0,0,0,65,0,0,20
KL-P8,0,10,55,0,0,0,0,0,0,0,0,35,0,0,20
KL-P8,0,0,10.52631579,0,0,0,0,0,0,10.52631579,0,78.94736842,0,5.263157895,19
KL-P8,0,15,30,0,0,0,0,0,0,0,0,55,0,0,20
KL-P8,5,10,25,5,0,5,0,0,0,0,0,50,0,0,20
KL-P8,0,15,10,0,0,5,0,0,0,0,0,70,0,0,20
KL-P8,0,10,25,0,0,5,0,0,0,0,0,60,0,0,20
KL-P8,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P8,0,20,5,0,0,0,0,0,0,0,0,75,0,0,20
KL-P8,0,35,30,0,0,5,0,0,0,0,0,30,0,0,20
KL-P8,5,5,35,0,0,5,0,0,0,0,0,50,0,0,20
KL-P8,0,0,52.63157895,0,0,0,0,0,0,0,0,47.36842105,0,5.263157895,19
KL-P8,0,45,10,0,0,0,0,0,0,0,0,45,0,0,20
KL-P8,0,0,0,0,0,0,0,0,0,5,0,95,0,0,20
KL-P8,0,30,0,0,0,5,0,0,0,0,0,65,0,0,20
KL-P8,10,20,10,0,0,0,0,0,10,0,0,50,0,0,20
KL-P8,0,35,40,0,0,0,0,0,5,0,0,20,0,0,20
KL-P8,0,20,30,0,0,0,0,0,0,0,0,50,0,0,20
KL-P8,0,10,55,0,0,0,0,5,0,0,0,30,0,0,20
KL-P8,0,5.263157895,5.263157895,0,0,0,0,0,0,0,0,89.47368421,0,5.263157895,19
KL-P8,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P8,0,0,25,0,0,0,0,0,0,0,0,75,0,0,20
KL-P8,5,5,0,0,0,0,0,0,0,0,0,90,0,0,20
KL-P8,0,0,65,0,0,0,0,0,0,0,0,35,0,0,20
KL-P8,0,10,25,0,0,5,0,0,0,0,0,60,0,0,20
KL-P8,0,18.75,12.5,0,0,0,0,0,0,0,0,68.75,0,25,16
KL-P8,0,5,30,5,0,0,0,0,0,0,0,60,0,0,20
KL-P8,0,29.41176471,11.76470588,0,0,0,0,0,0,0,0,58.82352941,0,17.64705882,17
KL-P8,0,15,25,0,0,0,0,0,0,0,0,60,0,0,20
KL-P8,0,16.66666667,38.88888889,0,0,0,0,0,5.555555556,0,0,38.88888889,0,11.11111111,18
KL-P8,0,5,50,0,0,15,0,0,0,5,0,25,0,0,20
KL-P8,0,0,15,0,0,10,0,0,0,0,0,75,0,0,20
KL-P8,0,0,0,5,0,0,0,0,0,0,0,95,0,0,20
KL-P8,0,50,15,0,0,5,0,0,5,0,0,25,0,0,20
KL-P8,0,20,0,0,0,5,0,0,5,0,0,70,0,0,20
KL-P8,0,5,20,0,0,0,0,0,0,0,0,75,0,0,20
KL-P8,0,60,5,0,0,15,0,0,0,0,0,20,0,0,20
KL-P8,5,25,15,0,0,5,0,0,5,5,0,35,0,0,20
KL-P8,0,10,30,0,0,10,0,0,0,5,0,45,0,0,20
KL-P8,0,10,20,0,0,5,0,0,0,5,0,60,0,0,20
KL-P8,0,5.263157895,47.36842105,5.263157895,0,0,0,0,0,0,0,42.10526316,0,5.263157895,19
KL-P8,0,0,30,0,0,20,0,0,0,0,0,50,0,0,20
KL-P8,10.52631579,5.263157895,10.52631579,0,0,10.52631579,0,0,0,0,0,63.15789474,0,5.263157895,19
KL-P8,0,5.263157895,21.05263158,0,0,5.263157895,0,0,0,0,0,68.42105263,0,5.263157895,19
KL-P8,0,21.05263158,10.52631579,0,0,0,0,0,0,15.78947368,0,52.63157895,0,5.263157895,19
KL-P8,5,15,0,0,0,5,0,0,0,0,0,75,0,0,20
KL-P8,0,5,30,0,0,0,0,0,0,0,0,65,0,0,20
KL-P8,0,5,20,0,0,0,0,0,0,0,0,75,0,0,20
KL-P8,0,5.555555556,33.33333333,0,0,0,0,0,0,0,0,61.11111111,0,11.11111111,18
KL-P8,0,0,5,15,0,5,0,0,0,0,0,75,0,0,20
KL-P8,10.52631579,0,47.36842105,0,0,0,0,0,5.263157895,0,0,36.84210526,0,5.263157895,19
KL-P8,5,0,45,0,0,5,0,0,0,0,0,45,0,0,20
KL-P8,0,0,10,10,0,10,0,0,0,0,0,70,0,0,20
KL-P8,0,10,5,0,0,10,0,0,5,0,0,70,0,0,20
KL-P8,0,0,15,0,0,5,0,0,0,0,0,80,0,0,20
KL-P8,0,20,20,10,0,15,0,0,0,10,0,25,0,0,20
KL-P8,0,0,10,0,0,0,0,0,0,0,0,90,0,0,20
KL-P8,0,35,5,0,0,0,0,0,0,5,0,55,0,0,20
KL-P8,5,15,0,0,0,0,0,0,5,20,0,55,0,0,20
KL-P8,0,0,45,10,0,10,0,0,0,0,0,35,0,0,20
KL-P8,5,20,15,10,0,20,0,0,5,0,0,25,0,0,20
KL-P8,0,15,15,5,0,0,0,0,0,0,0,65,0,0,20
KL-P8,5,0,35,5,0,10,0,0,0,0,0,45,0,0,20
KL-P8,0,0,5,0,0,0,0,0,0,0,0,95,0,0,20
KL-P8,0,45,30,0,0,0,0,0,0,0,0,25,0,0,20
KL-P8,0,0,40,0,0,5,0,0,0,5,0,50,0,0,20
KL-P8,0,15,25,0,0,0,0,0,0,20,0,40,0,0,20
KL-P8,5,20,50,0,0,5,0,0,0,0,0,20,0,0,20
KL-P8,0,21.05263158,42.10526316,5.263157895,0,5.263157895,0,0,0,0,0,26.31578947,0,5.263157895,19
KL-P8,5,5,40,0,0,15,0,0,0,0,0,35,0,0,20
KL-P8,0,0,11.11111111,5.555555556,0,5.555555556,0,0,0,0,0,77.77777778,0,11.11111111,18
KL-P8,5,0,30,0,0,10,0,0,0,0,0,55,0,0,20
KL-P8,0,10,10,0,0,20,0,0,0,0,0,60,0,0,20
KL-P8,5,0,0,0,0,5,0,0,0,0,0,90,0,0,20
KL-P8,5,0,0,0,0,10,0,0,0,0,0,85,0,0,20
KL-P8,0,5,0,0,0,0,0,0,0,10,0,85,0,0,20
KL-P8,5,0,55,0,0,10,0,0,0,0,0,30,0,0,20
KL-P8,5.882352941,5.882352941,5.882352941,0,0,17.64705882,0,0,5.882352941,0,0,58.82352941,0,17.64705882,17
KL-P8,5,5,20,5,0,0,0,0,0,0,0,65,0,0,20
KL-P8,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P8,0,0,40,0,0,5,0,10,0,0,0,45,0,0,20
KL-P8,0,5.263157895,5.263157895,0,0,5.263157895,0,0,0,0,0,84.21052632,0,5.263157895,19
KL-P8,0,10.52631579,10.52631579,0,0,10.52631579,0,0,0,0,0,68.42105263,0,5.263157895,19
KL-P8,0,15,0,0,0,0,0,0,0,0,0,85,0,0,20
KL-P8,0,15,5,0,0,15,0,0,5,5,0,55,0,0,20
KL-P8,0,0,5,0,0,0,0,0,0,0,0,95,0,0,20
KL-P8,0,0,20,0,0,20,0,0,0,0,0,60,0,0,20
KL-P8,0,25,30,0,0,20,0,0,0,0,0,25,0,0,20
KL-P8,5,0,20,5,0,5,0,0,0,0,0,65,0,0,20
KL-P8,0,5,5,0,0,10,0,0,0,5,0,75,0,0,20
KL-P8,0,5,70,0,0,0,0,0,0,0,0,25,0,0,20
KL-P8,0,10,20,0,0,10,0,0,0,0,0,60,0,0,20
KL-P8,0,20,10,0,0,5,0,0,0,0,0,65,0,0,20
KL-P8,0,10,35,0,0,15,0,0,0,0,0,35,0,0,20
KL-P8,10.52631579,5.263157895,52.63157895,0,0,10.52631579,0,0,0,5.263157895,0,15.78947368,0,5.263157895,19
KL-P8,0,25,5,0,0,10,0,0,0,0,0,60,0,0,20
KL-P8,0,20,0,0,0,5,0,0,0,0,0,75,0,0,20
KL-P8,10,0,30,0,0,25,0,0,0,0,0,35,0,0,20
KL-P8,0,10,0,0,0,0,0,0,0,0,0,90,0,0,20
KL-P8,0,0,65,0,0,15,0,0,0,10,0,10,0,0,20
KL-P8,0,36.84210526,0,0,0,10.52631579,0,0,0,0,0,52.63157895,0,5.263157895,19
KL-P8,0,57.89473684,0,0,0,0,0,0,0,0,0,42.10526316,0,5.263157895,19
KL-P8,0,0,42.10526316,10.52631579,0,10.52631579,0,0,5.263157895,0,0,31.57894737,0,5.263157895,19
KL-P8,0,10,75,0,0,0,0,0,0,0,0,15,0,0,20
KL-P8,0,26.31578947,26.31578947,0,0,10.52631579,0,0,0,0,0,36.84210526,0,5.263157895,19
KL-P8,0,15,35,0,0,5,0,0,0,5,0,40,0,0,20
KL-P8,0,20,15,0,0,5,0,0,0,25,0,35,0,0,20
KL-P8,0,0,40,0,0,0,0,0,0,0,0,60,0,0,20
KL-P8,5,15,0,0,0,5,0,0,0,0,0,75,0,0,20
KL-P8,15,0,5,5,0,10,0,0,0,5,0,60,0,0,20
KL-P8,0,0,5,0,0,0,0,0,0,0,0,95,0,0,20
KL-P8,0,5,5,0,0,0,0,0,0,0,0,90,0,0,20
KL-P8,0,0,10,0,0,0,0,0,0,0,0,90,0,0,20
KL-P8,0,10,30,5,0,0,0,0,0,0,0,55,0,0,20
KL-P8,0,15,55,0,0,0,0,0,0,0,0,30,0,0,20
KL-P8,0,0,45,5,5,0,0,0,5,0,0,40,0,0,20
KL-P8,0,45,0,0,0,0,0,0,0,0,0,55,0,0,20
KL-P8,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P8,0,35,20,0,0,0,0,0,0,0,0,45,0,0,20
KL-P8,0,21.05263158,52.63157895,0,0,5.263157895,0,0,0,0,0,21.05263158,0,5.263157895,19
KL-P8,0,35,5,0,0,0,0,0,0,0,0,60,0,0,20
KL-P8,0,5.263157895,31.57894737,5.263157895,0,0,0,0,0,0,0,57.89473684,0,5.263157895,19
KL-P8,0,0,25,0,0,0,0,0,5,0,0,70,0,0,20
KL-P8,0,27.77777778,22.22222222,0,0,0,0,0,0,0,0,50,0,11.11111111,18
KL-P8,0,5.263157895,15.78947368,0,0,0,0,0,0,0,0,78.94736842,0,5.263157895,19
KL-P8,0,10,35,0,0,0,0,0,10,0,0,45,0,0,20
KL-P8,0,55,15,5,0,0,0,0,0,0,0,25,0,0,20
KL-P8,0,45,5,0,0,0,0,0,0,0,0,50,0,0,20
KL-P8,0,20,40,0,0,5,0,0,0,0,0,35,0,0,20
KL-P8,0,50,15,0,0,0,0,0,0,0,0,35,0,0,20
KL-P8,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P8,10,50,5,0,0,5,0,0,0,0,0,30,0,0,20
KL-P8,0,11.76470588,5.882352941,0,0,17.64705882,0,0,11.76470588,0,0,52.94117647,0,17.64705882,17
KL-P8,0,5.263157895,26.31578947,10.52631579,0,5.263157895,0,0,0,0,0,52.63157895,0,5.263157895,19
KL-P8,5,40,5,0,0,5,0,0,0,0,0,45,0,0,20
KL-P8,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20
KL-P8,0,10,20,10,0,5,0,0,0,0,0,55,0,0,20
KL-W11,5,0,5,5,0,40,0,0,0,5,0,40,0,0,20
KL-W11,0,10,5,0,0,40,0,0,0,0,0,45,0,0,20
KL-W11,0,5.263157895,0,10.52631579,0,10.52631579,0,0,0,15.78947368,0,57.89473684,0,5.263157895,19
KL-W11,0,21.05263158,10.52631579,5.263157895,0,21.05263158,0,0,0,0,0,42.10526316,0,5.263157895,19
KL-W11,0,0,25,15,0,25,0,0,0,0,0,35,0,0,20
KL-W11,0,5,0,10,0,5,0,0,0,0,0,80,0,0,20
KL-W11,5,0,5,30,0,20,0,0,0,5,0,35,0,0,20
KL-W11,0,0,0,0,0,20,0,0,0,0,0,80,0,0,20
KL-W11,6.25,6.25,12.5,0,0,37.5,0,0,0,0,0,37.5,0,25,16
KL-W11,0,0,20,0,0,20,0,0,0,0,0,60,0,0,20
KL-W11,0,5.263157895,0,0,0,26.31578947,0,0,0,0,0,68.42105263,0,5.263157895,19
KL-W11,0,0,47.36842105,10.52631579,0,15.78947368,0,0,0,5.263157895,0,21.05263158,0,5.263157895,19
KL-W11,0,12.5,18.75,6.25,0,18.75,0,0,0,0,0,43.75,0,25,16
KL-W11,0,0,0,0,0,25,0,0,0,0,0,75,0,0,20
KL-W11,5,0,0,0,0,40,0,0,0,0,0,55,0,0,20
KL-W11,5.263157895,0,5.263157895,0,0,31.57894737,0,0,0,0,0,57.89473684,0,5.263157895,19
KL-W11,0,0,10,0,0,45,0,0,0,0,0,45,0,0,20
KL-W11,0,0,25,0,0,20,0,0,0,0,0,55,0,0,20
KL-W11,5,0,5,0,0,70,0,0,0,0,0,20,0,0,20
KL-W11,0,21.05263158,10.52631579,5.263157895,0,47.36842105,0,0,0,0,0,15.78947368,0,5.263157895,19
KL-W11,0,5,0,0,0,25,0,0,0,0,0,70,0,0,20
KL-W11,0,0,5.263157895,0,0,31.57894737,0,0,0,0,0,63.15789474,0,5.263157895,19
KL-W11,0,0,11.11111111,0,0,16.66666667,0,0,0,16.66666667,0,55.55555556,0,11.11111111,18
KL-W11,0,0,5,0,0,40,0,0,0,0,0,55,0,0,20
KL-W11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
KL-W11,0,0,0,5.555555556,0,88.88888889,0,0,0,0,0,5.555555556,0,11.11111111,18
KL-W11,0,10,0,5,0,75,0,0,0,0,0,10,0,0,20
KL-W11,0,5.555555556,16.66666667,0,0,61.11111111,0,0,0,5.555555556,0,11.11111111,0,11.11111111,18
KL-W11,0,0,5.263157895,0,0,78.94736842,0,0,0,0,0,15.78947368,0,5.263157895,19
KL-W11,0,0,15,5,0,75,0,0,0,0,0,5,0,0,20
KL-W11,0,0,15,0,0,55,0,0,0,15,0,15,0,0,20
KL-W11,0,0,20,5,0,60,0,0,0,5,0,10,0,0,20
KL-W11,0,5,0,0,0,80,0,0,0,5,0,10,0,0,20
KL-W11,0,10,5,0,0,50,0,0,0,0,0,35,0,0,20
KL-W11,0,0,5.555555556,5.555555556,0,66.66666667,0,0,0,22.22222222,0,0,0,11.11111111,18
KL-W11,0,0,5,15,0,60,0,0,0,5,0,15,0,0,20
KL-W11,0,0,5.555555556,0,0,44.44444444,0,0,0,0,0,50,0,11.11111111,18
KL-W11,0,5.263157895,0,0,0,84.21052632,0,0,0,0,0,10.52631579,0,5.263157895,19
KL-W11,0,0,5.263157895,0,0,68.42105263,0,0,0,0,0,26.31578947,0,5.263157895,19
KL-W11,0,0,21.05263158,15.78947368,0,31.57894737,0,0,0,10.52631579,0,21.05263158,0,5.263157895,19
KL-W11,0,0,0,5.263157895,0,63.15789474,0,0,0,5.263157895,0,26.31578947,0,5.263157895,19
KL-W11,0,0,15,0,0,65,0,0,0,0,0,20,0,0,20
KL-W11,0,0,0,10,0,65,0,0,0,10,0,15,0,0,20
KL-W11,0,5,10,0,0,60,0,0,0,10,0,15,0,0,20
KL-W11,0,5,5,0,0,70,0,0,0,5,0,15,0,0,20
KL-W11,0,0,5,5,0,60,0,0,0,0,0,30,0,0,20
KL-W11,0,0,5,0,0,80,0,0,0,0,0,15,0,0,20
KL-W11,0,5.263157895,21.05263158,0,0,52.63157895,0,0,0,0,0,21.05263158,0,5.263157895,19
KL-W11,0,0,0,5.263157895,0,47.36842105,0,0,0,5.263157895,0,42.10526316,0,5.263157895,19
KL-W11,0,0,0,0,0,27.77777778,0,0,0,0,0,72.22222222,0,11.11111111,18
KL-W11,0,0,0,0,0,45,0,0,0,10,0,45,0,0,20
KL-W11,0,0,0,0,0,55,0,0,0,0,0,45,0,0,20
KL-W11,0,5,0,5,0,80,0,0,0,5,0,5,0,0,20
KL-W11,0,0,10,35,0,45,0,0,0,0,0,10,0,0,20
KL-W11,0,0,0,0,0,72.22222222,0,0,0,0,0,27.77777778,0,11.11111111,18
KL-W11,15.78947368,5.263157895,10.52631579,0,0,47.36842105,0,0,0,5.263157895,0,15.78947368,0,5.263157895,19
KL-W11,0,0,21.05263158,0,0,57.89473684,0,0,0,10.52631579,0,10.52631579,0,5.263157895,19
KL-W11,5.555555556,0,27.77777778,11.11111111,0,44.44444444,0,0,0,5.555555556,0,5.555555556,0,11.11111111,18
KL-W11,0,0,11.11111111,5.555555556,0,61.11111111,0,0,0,0,0,22.22222222,0,11.11111111,18
KL-W11,0,11.11111111,11.11111111,5.555555556,0,61.11111111,0,0,0,0,0,11.11111111,0,11.11111111,18
KL-W11,0,0,0,0,0,89.47368421,0,0,0,5.263157895,0,5.263157895,0,5.263157895,19
KL-W11,0,0,5.882352941,0,0,70.58823529,0,0,0,5.882352941,0,17.64705882,0,17.64705882,17
KL-W11,0,0,5.263157895,0,0,89.47368421,0,0,0,5.263157895,0,0,0,5.263157895,19
